docname,topic,proportion
newsgroups:16172,006,0.02305
newsgroups:16207,003,0.251058
newsgroups:16207,002,0.246215
newsgroups:16207,001,0.233183
newsgroups:16207,000,0.145492
newsgroups:16207,012,0.124053
newsgroups:16242,000,1.0
newsgroups:16277,000,1.0
newsgroups:16312,003,1.0
newsgroups:16347,000,0.345132
newsgroups:16347,005,0.252179
newsgroups:16347,002,0.202071
newsgroups:16347,001,0.200619
newsgroups:16382,000,1.0
newsgroups:16417,000,1.0
newsgroups:16452,000,1.0
newsgroups:16487,000,1.0
newsgroups:16522,005,1.0
newsgroups:16557,019,1.0
newsgroups:16592,002,0.431051
newsgroups:16592,000,0.366035
newsgroups:16592,003,0.081024
newsgroups:16592,004,0.065107
newsgroups:16592,001,0.028778
newsgroups:16592,005,0.028005
newsgroups:16627,000,1.0
newsgroups:16662,000,0.804829
newsgroups:16662,005,0.148337
newsgroups:16662,006,0.046834
newsgroups:16697,000,1.0
newsgroups:16732,000,0.630723
newsgroups:16732,002,0.209301
newsgroups:16732,001,0.108133
newsgroups:16732,005,0.051843
newsgroups:16767,000,1.0
newsgroups:16802,000,0.697301
newsgroups:16802,005,0.10833
newsgroups:16802,002,0.073322
newsgroups:16802,012,0.070578
newsgroups:16802,008,0.050468
newsgroups:16837,000,0.598096
newsgroups:16837,002,0.105994
newsgroups:16837,006,0.105546
newsgroups:16837,005,0.073101
newsgroups:16837,001,0.043025
newsgroups:16837,016,0.029173
newsgroups:16837,003,0.023488
newsgroups:16837,008,0.019177
newsgroups:16837,004,0.0024
newsgroups:16872,000,1.0
newsgroups:16907,000,0.653743
newsgroups:16907,002,0.17932
newsgroups:16907,001,0.098297
newsgroups:16907,003,0.068639
newsgroups:16942,000,0.839258
newsgroups:16942,002,0.063802
newsgroups:16942,011,0.048954
newsgroups:16942,005,0.047986
newsgroups:16977,001,1.0
newsgroups:17012,000,0.300576
newsgroups:17012,001,0.274234
newsgroups:17012,006,0.237801
newsgroups:17012,002,0.187389
newsgroups:17047,000,1.0
newsgroups:17082,002,1.0
newsgroups:17117,002,0.314606
newsgroups:17117,000,0.311569
newsgroups:17117,005,0.272203
newsgroups:17117,001,0.101622
newsgroups:17152,000,0.588898
newsgroups:17152,002,0.20002
newsgroups:17152,012,0.100656
newsgroups:17152,001,0.086471
newsgroups:17152,004,0.023956
newsgroups:17187,005,1.0
newsgroups:17222,005,1.0
newsgroups:17257,003,1.0
newsgroups:17292,000,0.782623
newsgroups:17292,002,0.113195
newsgroups:17292,005,0.097328
newsgroups:17292,019,0.006853
newsgroups:17327,000,0.567649
newsgroups:17327,001,0.146278
newsgroups:17327,002,0.138332
newsgroups:17327,005,0.096754
newsgroups:17327,003,0.050987
newsgroups:17362,000,1.0
newsgroups:17397,000,0.635513
newsgroups:17397,001,0.176811
newsgroups:17397,003,0.094648
newsgroups:17397,016,0.093028
newsgroups:17432,016,1.0
newsgroups:17467,000,0.565398
newsgroups:17467,005,0.196997
newsgroups:17467,001,0.136037
newsgroups:17467,003,0.101568
newsgroups:17502,000,0.56145
newsgroups:17502,002,0.155244
newsgroups:17502,005,0.14308
newsgroups:17502,001,0.140226
newsgroups:17537,000,0.347899
newsgroups:17537,002,0.262439
newsgroups:17537,005,0.206782
newsgroups:17537,001,0.182881
newsgroups:17572,004,1.0
newsgroups:17607,000,1.0
newsgroups:17642,000,1.0
newsgroups:17677,000,0.835608
newsgroups:17677,001,0.083787
newsgroups:17677,002,0.062359
newsgroups:17677,003,0.018246
newsgroups:17712,000,0.645424
newsgroups:17712,005,0.105516
newsgroups:17712,002,0.097936
newsgroups:17712,001,0.088497
newsgroups:17712,006,0.062627
newsgroups:17747,000,0.528744
newsgroups:17747,002,0.167901
newsgroups:17747,005,0.128962
newsgroups:17747,001,0.103666
newsgroups:17747,003,0.038174
newsgroups:17747,004,0.015075
newsgroups:17747,012,0.012113
newsgroups:17747,016,0.005365
newsgroups:17782,001,1.0
newsgroups:17817,000,0.460159
newsgroups:17817,003,0.226521
newsgroups:17817,005,0.168092
newsgroups:17817,001,0.145228
newsgroups:17852,000,0.567293
newsgroups:17852,002,0.222695
newsgroups:17852,005,0.129
newsgroups:17852,001,0.081012
newsgroups:17887,000,1.0
newsgroups:17922,008,1.0
newsgroups:17957,000,0.68912
newsgroups:17957,005,0.119749
newsgroups:17957,002,0.114502
newsgroups:17957,003,0.076628
newsgroups:17992,000,1.0
newsgroups:18027,000,1.0
newsgroups:18062,002,0.464287
newsgroups:18062,000,0.206617
newsgroups:18062,001,0.183366
newsgroups:18062,003,0.086633
newsgroups:18062,005,0.059097
newsgroups:18097,005,1.0
newsgroups:18132,001,1.0
newsgroups:18167,000,1.0
newsgroups:18202,000,0.513847
newsgroups:18202,005,0.274696
newsgroups:18202,002,0.137062
newsgroups:18202,016,0.074395
newsgroups:18237,000,1.0
newsgroups:18272,000,1.0
newsgroups:18307,000,0.456156
newsgroups:18307,002,0.238989
newsgroups:18307,005,0.083618
newsgroups:18307,006,0.082499
newsgroups:18307,001,0.061491
newsgroups:18307,003,0.036361
newsgroups:18307,004,0.02354
newsgroups:18307,008,0.017346
newsgroups:18342,000,1.0
newsgroups:18377,008,1.0
newsgroups:18412,008,1.0
newsgroups:18447,000,1.0
newsgroups:18482,005,1.0
newsgroups:18517,005,1.0
newsgroups:18552,002,0.640279
newsgroups:18552,000,0.17337
newsgroups:18552,004,0.096833
newsgroups:18552,005,0.089519
newsgroups:18587,000,0.682872
newsgroups:18587,002,0.207584
newsgroups:18587,005,0.055084
newsgroups:18587,003,0.05446
newsgroups:18622,002,1.0
newsgroups:18657,000,1.0
newsgroups:18692,005,0.565568
newsgroups:18692,000,0.434432
newsgroups:18727,000,1.0
newsgroups:18762,000,1.0
newsgroups:18797,012,1.0
newsgroups:18832,002,1.0
newsgroups:18867,003,1.0
newsgroups:18902,000,0.329028
newsgroups:18902,002,0.18136
newsgroups:18902,012,0.133206
newsgroups:18902,016,0.116597
newsgroups:18902,007,0.087532
newsgroups:18902,014,0.086529
newsgroups:18902,005,0.065748
newsgroups:18937,000,1.0
newsgroups:18972,005,0.830824
newsgroups:18972,011,0.077891
newsgroups:18972,000,0.062104
newsgroups:18972,004,0.029182
newsgroups:19007,005,0.530097
newsgroups:19007,000,0.246165
newsgroups:19007,016,0.083577
newsgroups:19007,001,0.058772
newsgroups:19007,006,0.050221
newsgroups:19007,003,0.022422
newsgroups:19007,002,0.008747
newsgroups:19042,012,1.0
newsgroups:19077,000,0.702173
newsgroups:19077,012,0.122216
newsgroups:19077,001,0.077611
newsgroups:19077,008,0.058644
newsgroups:19077,003,0.026806
newsgroups:19077,002,0.01255
newsgroups:19112,005,1.0
newsgroups:19147,000,0.49474
newsgroups:19147,001,0.311486
newsgroups:19147,002,0.193773
newsgroups:19182,005,0.561685
newsgroups:19182,000,0.31315
newsgroups:19182,008,0.066904
newsgroups:19182,001,0.058262
newsgroups:19217,008,1.0
newsgroups:19252,001,1.0
newsgroups:19287,001,1.0
newsgroups:19322,008,1.0
newsgroups:19357,000,0.611222
newsgroups:19357,005,0.240011
newsgroups:19357,002,0.148767
newsgroups:19392,005,0.302944
newsgroups:19392,000,0.294997
newsgroups:19392,004,0.214352
newsgroups:19392,016,0.187707
newsgroups:19427,000,1.0
newsgroups:19462,005,1.0
newsgroups:19497,008,1.0
newsgroups:19532,005,1.0
newsgroups:19567,005,1.0
newsgroups:19602,004,1.0
newsgroups:19637,005,1.0
newsgroups:19672,008,1.0
newsgroups:19707,001,1.0
newsgroups:19742,005,1.0
newsgroups:19777,005,1.0
newsgroups:19812,005,0.62032
newsgroups:19812,006,0.25172
newsgroups:19812,002,0.076282
newsgroups:19812,009,0.051678
newsgroups:19847,007,1.0
newsgroups:19882,005,1.0
newsgroups:19917,005,1.0
newsgroups:19952,008,1.0
newsgroups:19987,007,0.422171
newsgroups:19987,000,0.337284
newsgroups:19987,002,0.150304
newsgroups:19987,003,0.090241
newsgroups:16,006,1.0
newsgroups:51,000,0.49474
newsgroups:51,001,0.311486
newsgroups:51,002,0.193773
newsgroups:86,005,0.395825
newsgroups:86,000,0.387876
newsgroups:86,001,0.150987
newsgroups:86,008,0.065313
newsgroups:121,000,1.0
newsgroups:156,006,1.0
newsgroups:191,005,1.0
newsgroups:226,005,1.0
newsgroups:261,004,1.0
newsgroups:296,005,0.792585
newsgroups:296,001,0.103841
newsgroups:296,000,0.103573
newsgroups:331,005,1.0
newsgroups:366,005,0.61854
newsgroups:366,000,0.098905
newsgroups:366,002,0.097056
newsgroups:366,003,0.065869
newsgroups:366,006,0.055689
newsgroups:366,001,0.046995
newsgroups:366,016,0.016945
newsgroups:401,008,1.0
newsgroups:436,016,1.0
newsgroups:471,001,1.0
newsgroups:506,006,0.377152
newsgroups:506,005,0.256745
newsgroups:506,000,0.162097
newsgroups:506,002,0.133796
newsgroups:506,004,0.070211
newsgroups:541,000,0.49474
newsgroups:541,001,0.311486
newsgroups:541,002,0.193773
newsgroups:576,012,0.421153
newsgroups:576,000,0.271915
newsgroups:576,006,0.177273
newsgroups:576,001,0.082783
newsgroups:576,004,0.046876
newsgroups:611,005,0.452716
newsgroups:611,000,0.329158
newsgroups:611,016,0.12626
newsgroups:611,001,0.091866
newsgroups:646,000,1.0
newsgroups:681,000,0.49474
newsgroups:681,001,0.311486
newsgroups:681,002,0.193773
newsgroups:716,000,0.598661
newsgroups:716,005,0.299442
newsgroups:716,002,0.101897
newsgroups:751,003,1.0
newsgroups:786,004,1.0
newsgroups:821,000,0.548445
newsgroups:821,005,0.27387
newsgroups:821,008,0.177685
newsgroups:856,003,1.0
newsgroups:891,000,0.666326
newsgroups:891,017,0.175816
newsgroups:891,002,0.157857
newsgroups:926,005,0.443842
newsgroups:926,000,0.375117
newsgroups:926,003,0.118462
newsgroups:926,006,0.062579
newsgroups:961,005,1.0
newsgroups:996,016,1.0
newsgroups:1031,001,1.0
newsgroups:1066,001,0.639752
newsgroups:1066,009,0.20934
newsgroups:1066,011,0.092801
newsgroups:1066,016,0.029136
newsgroups:1066,002,0.028971
newsgroups:1101,009,0.527164
newsgroups:1101,004,0.269535
newsgroups:1101,002,0.203301
newsgroups:1136,010,1.0
newsgroups:1171,001,1.0
newsgroups:1206,001,0.366925
newsgroups:1206,004,0.24192
newsgroups:1206,016,0.238504
newsgroups:1206,014,0.085159
newsgroups:1206,000,0.041654
newsgroups:1206,006,0.025838
newsgroups:1241,002,0.234892
newsgroups:1241,001,0.219989
newsgroups:1241,003,0.177435
newsgroups:1241,000,0.161413
newsgroups:1241,004,0.121018
newsgroups:1241,007,0.085253
newsgroups:1276,001,1.0
newsgroups:1311,009,1.0
newsgroups:1346,001,0.426557
newsgroups:1346,013,0.323925
newsgroups:1346,004,0.249519
newsgroups:1381,011,0.315749
newsgroups:1381,003,0.260386
newsgroups:1381,016,0.149703
newsgroups:1381,001,0.111716
newsgroups:1381,014,0.108135
newsgroups:1381,019,0.054311
newsgroups:1416,004,1.0
newsgroups:1451,001,1.0
newsgroups:1486,001,0.353953
newsgroups:1486,002,0.196215
newsgroups:1486,003,0.14592
newsgroups:1486,000,0.091553
newsgroups:1486,019,0.088665
newsgroups:1486,004,0.080172
newsgroups:1486,006,0.043523
newsgroups:1521,001,1.0
newsgroups:1556,005,1.0
newsgroups:1591,003,1.0
newsgroups:1626,004,1.0
newsgroups:1661,004,1.0
newsgroups:1696,000,0.49474
newsgroups:1696,001,0.311486
newsgroups:1696,002,0.193773
newsgroups:1731,004,0.292141
newsgroups:1731,003,0.1931
newsgroups:1731,002,0.181237
newsgroups:1731,001,0.108684
newsgroups:1731,000,0.105187
newsgroups:1731,007,0.084288
newsgroups:1731,012,0.035363
newsgroups:1766,000,1.0
newsgroups:1801,001,1.0
newsgroups:1836,003,1.0
newsgroups:1871,009,0.413446
newsgroups:1871,001,0.27926
newsgroups:1871,000,0.209112
newsgroups:1871,003,0.098182
newsgroups:1906,001,1.0
newsgroups:1941,001,1.0
newsgroups:1976,001,0.934849
newsgroups:1976,003,0.065151
newsgroups:2011,009,1.0
newsgroups:2046,008,1.0
newsgroups:2081,009,1.0
newsgroups:2116,010,1.0
newsgroups:2151,013,1.0
newsgroups:2186,001,0.335734
newsgroups:2186,011,0.213113
newsgroups:2186,007,0.173074
newsgroups:2186,000,0.078447
newsgroups:2186,012,0.061718
newsgroups:2186,003,0.054152
newsgroups:2186,019,0.051703
newsgroups:2186,002,0.032059
newsgroups:2221,013,1.0
newsgroups:2256,009,0.575521
newsgroups:2256,001,0.309773
newsgroups:2256,015,0.114706
newsgroups:2291,004,1.0
newsgroups:2326,013,0.462229
newsgroups:2326,003,0.259046
newsgroups:2326,011,0.208919
newsgroups:2326,002,0.069806
newsgroups:2361,013,0.382442
newsgroups:2361,003,0.287412
newsgroups:2361,001,0.214341
newsgroups:2361,002,0.080104
newsgroups:2361,005,0.035701
newsgroups:2396,003,0.312388
newsgroups:2396,010,0.273937
newsgroups:2396,002,0.123507
newsgroups:2396,014,0.110057
newsgroups:2396,011,0.059351
newsgroups:2396,004,0.051177
newsgroups:2396,018,0.031484
newsgroups:2396,001,0.029069
newsgroups:2396,013,0.00903
newsgroups:2431,003,1.0
newsgroups:2466,003,0.443556
newsgroups:2466,004,0.325923
newsgroups:2466,013,0.230521
newsgroups:2501,009,1.0
newsgroups:2536,013,1.0
newsgroups:2571,001,1.0
newsgroups:2606,013,1.0
newsgroups:2641,004,1.0
newsgroups:2676,007,1.0
newsgroups:2711,001,1.0
newsgroups:2746,009,1.0
newsgroups:2781,008,1.0
newsgroups:2816,010,1.0
newsgroups:2851,013,0.708339
newsgroups:2851,004,0.159037
newsgroups:2851,016,0.088142
newsgroups:2851,001,0.044482
newsgroups:2886,003,1.0
newsgroups:2921,001,0.35234
newsgroups:2921,009,0.189548
newsgroups:2921,004,0.182822
newsgroups:2921,003,0.103788
newsgroups:2921,013,0.05678
newsgroups:2921,002,0.049126
newsgroups:2921,019,0.022717
newsgroups:2921,000,0.017119
newsgroups:2921,006,0.013406
newsgroups:2921,012,0.012354
newsgroups:2956,003,1.0
newsgroups:2991,004,0.523447
newsgroups:2991,013,0.411284
newsgroups:2991,003,0.03357
newsgroups:2991,000,0.031699
newsgroups:3026,018,0.383756
newsgroups:3026,003,0.356706
newsgroups:3026,010,0.259538
newsgroups:3061,010,1.0
newsgroups:3096,010,0.420138
newsgroups:3096,004,0.204131
newsgroups:3096,007,0.185852
newsgroups:3096,003,0.143884
newsgroups:3096,018,0.045995
newsgroups:3131,011,1.0
newsgroups:3166,010,1.0
newsgroups:3201,010,0.634056
newsgroups:3201,003,0.240178
newsgroups:3201,018,0.125766
newsgroups:3236,002,1.0
newsgroups:3271,001,1.0
newsgroups:3306,004,0.657838
newsgroups:3306,002,0.120228
newsgroups:3306,016,0.111751
newsgroups:3306,001,0.110183
newsgroups:3341,010,1.0
newsgroups:3376,010,0.424402
newsgroups:3376,003,0.265634
newsgroups:3376,007,0.197157
newsgroups:3376,018,0.059263
newsgroups:3376,002,0.053544
newsgroups:3411,018,0.597843
newsgroups:3411,000,0.402161
newsgroups:3446,010,1.0
newsgroups:3481,010,1.0
newsgroups:3516,010,0.489915
newsgroups:3516,003,0.257222
newsgroups:3516,018,0.178305
newsgroups:3516,007,0.074558
newsgroups:3551,003,1.0
newsgroups:3586,018,0.725983
newsgroups:3586,001,0.274017
newsgroups:3621,010,1.0
newsgroups:3656,018,0.546414
newsgroups:3656,011,0.247022
newsgroups:3656,001,0.206564
newsgroups:3691,011,1.0
newsgroups:3726,004,0.845318
newsgroups:3726,018,0.154682
newsgroups:3761,001,1.0
newsgroups:3796,018,0.435353
newsgroups:3796,004,0.1696
newsgroups:3796,003,0.113312
newsgroups:3796,001,0.084193
newsgroups:3796,012,0.073874
newsgroups:3796,002,0.055548
newsgroups:3796,005,0.035975
newsgroups:3796,000,0.032145
newsgroups:3831,010,0.591278
newsgroups:3831,018,0.161126
newsgroups:3831,011,0.12115
newsgroups:3831,007,0.096302
newsgroups:3831,003,0.030144
newsgroups:3866,013,0.380323
newsgroups:3866,003,0.290171
newsgroups:3866,008,0.191408
newsgroups:3866,001,0.138098
newsgroups:3901,018,0.749602
newsgroups:3901,010,0.250398
newsgroups:3936,001,1.0
newsgroups:3971,010,1.0
newsgroups:4006,010,1.0
newsgroups:4041,003,1.0
newsgroups:4076,019,1.0
newsgroups:4111,004,0.542618
newsgroups:4111,011,0.381933
newsgroups:4111,001,0.075449
newsgroups:4146,010,1.0
newsgroups:4181,010,1.0
newsgroups:4216,003,1.0
newsgroups:4251,010,1.0
newsgroups:4286,003,1.0
newsgroups:4321,004,1.0
newsgroups:4356,010,0.696637
newsgroups:4356,004,0.203639
newsgroups:4356,003,0.099724
newsgroups:4391,003,0.453188
newsgroups:4391,010,0.229725
newsgroups:4391,018,0.189319
newsgroups:4391,007,0.127768
newsgroups:4426,003,1.0
newsgroups:4461,004,1.0
newsgroups:4496,003,1.0
newsgroups:4531,010,1.0
newsgroups:4566,003,1.0
newsgroups:4601,007,1.0
newsgroups:4636,002,1.0
newsgroups:4671,007,0.413652
newsgroups:4671,010,0.378997
newsgroups:4671,001,0.085248
newsgroups:4671,004,0.067408
newsgroups:4671,000,0.054696
newsgroups:4706,004,1.0
newsgroups:4741,019,1.0
newsgroups:4776,011,0.669931
newsgroups:4776,003,0.180117
newsgroups:4776,001,0.084808
newsgroups:4776,013,0.065144
newsgroups:4811,002,1.0
newsgroups:4846,004,0.411364
newsgroups:4846,007,0.363391
newsgroups:4846,018,0.17509
newsgroups:4846,002,0.050156
newsgroups:4881,007,1.0
newsgroups:4916,007,1.0
newsgroups:4951,003,1.0
newsgroups:4986,007,1.0
newsgroups:5021,010,1.0
newsgroups:5056,013,1.0
newsgroups:5091,013,0.390957
newsgroups:5091,003,0.260968
newsgroups:5091,009,0.140122
newsgroups:5091,007,0.104808
newsgroups:5091,019,0.103145
newsgroups:5126,001,0.667919
newsgroups:5126,013,0.219278
newsgroups:5126,000,0.112802
newsgroups:5161,003,1.0
newsgroups:5196,013,0.497391
newsgroups:5196,001,0.227271
newsgroups:5196,017,0.138205
newsgroups:5196,000,0.137133
newsgroups:5231,003,1.0
newsgroups:5266,001,1.0
newsgroups:5301,003,1.0
newsgroups:5336,003,1.0
newsgroups:5371,013,0.394801
newsgroups:5371,017,0.262192
newsgroups:5371,001,0.169162
newsgroups:5371,010,0.112906
newsgroups:5371,003,0.060939
newsgroups:5406,004,1.0
newsgroups:5441,003,1.0
newsgroups:5476,013,0.428487
newsgroups:5476,011,0.251748
newsgroups:5476,010,0.159286
newsgroups:5476,003,0.087156
newsgroups:5476,004,0.073323
newsgroups:5511,001,1.0
newsgroups:5546,004,1.0
newsgroups:5581,013,1.0
newsgroups:5616,009,0.646711
newsgroups:5616,013,0.353289
newsgroups:5651,009,1.0
newsgroups:5686,007,1.0
newsgroups:5721,002,1.0
newsgroups:5756,004,1.0
newsgroups:5791,011,1.0
newsgroups:5826,016,1.0
newsgroups:5861,001,1.0
newsgroups:5896,009,0.619406
newsgroups:5896,001,0.380594
newsgroups:5931,001,1.0
newsgroups:5966,003,0.342681
newsgroups:5966,001,0.214304
newsgroups:5966,009,0.16975
newsgroups:5966,013,0.14775
newsgroups:5966,002,0.066384
newsgroups:5966,004,0.059132
newsgroups:6001,007,0.516024
newsgroups:6001,001,0.229908
newsgroups:6001,004,0.078263
newsgroups:6001,002,0.072891
newsgroups:6001,003,0.065193
newsgroups:6001,016,0.03772
newsgroups:6036,004,1.0
newsgroups:6071,007,1.0
newsgroups:6106,007,0.579914
newsgroups:6106,011,0.373119
newsgroups:6106,004,0.046967
newsgroups:6141,016,1.0
newsgroups:6176,003,1.0
newsgroups:6211,002,1.0
newsgroups:6246,004,1.0
newsgroups:6281,010,0.401932
newsgroups:6281,007,0.387147
newsgroups:6281,005,0.143677
newsgroups:6281,015,0.067244
newsgroups:6316,007,1.0
newsgroups:6351,007,1.0
newsgroups:6386,007,0.464392
newsgroups:6386,004,0.381476
newsgroups:6386,003,0.154132
newsgroups:6421,007,0.735762
newsgroups:6421,003,0.106076
newsgroups:6421,015,0.081174
newsgroups:6421,001,0.076988
newsgroups:6456,003,0.293404
newsgroups:6456,002,0.199069
newsgroups:6456,001,0.184271
newsgroups:6456,009,0.115004
newsgroups:6456,014,0.08145
newsgroups:6456,016,0.061863
newsgroups:6456,000,0.035773
newsgroups:6456,015,0.029167
newsgroups:6491,004,1.0
newsgroups:6526,003,1.0
newsgroups:6561,010,1.0
newsgroups:6596,001,1.0
newsgroups:6631,003,1.0
newsgroups:6666,001,0.403983
newsgroups:6666,018,0.352762
newsgroups:6666,006,0.129915
newsgroups:6666,003,0.11334
newsgroups:6701,007,1.0
newsgroups:6736,007,1.0
newsgroups:6771,000,1.0
newsgroups:6806,012,1.0
newsgroups:6841,007,1.0
newsgroups:6876,002,1.0
newsgroups:6911,001,0.203482
newsgroups:6911,007,0.192254
newsgroups:6911,012,0.116064
newsgroups:6911,010,0.114559
newsgroups:6911,004,0.091075
newsgroups:6911,015,0.084384
newsgroups:6911,003,0.083943
newsgroups:6911,002,0.065087
newsgroups:6911,016,0.049151
newsgroups:6946,007,1.0
newsgroups:6981,001,1.0
newsgroups:7016,002,1.0
newsgroups:7051,000,0.723221
newsgroups:7051,001,0.142878
newsgroups:7051,002,0.085556
newsgroups:7051,016,0.048345
newsgroups:7086,000,1.0
newsgroups:7121,003,1.0
newsgroups:7156,014,0.334224
newsgroups:7156,002,0.283092
newsgroups:7156,004,0.255123
newsgroups:7156,012,0.12756
newsgroups:7191,001,1.0
newsgroups:7226,000,1.0
newsgroups:7261,002,0.310272
newsgroups:7261,014,0.300313
newsgroups:7261,006,0.186492
newsgroups:7261,000,0.083438
newsgroups:7261,005,0.068982
newsgroups:7261,003,0.050503
newsgroups:7296,012,1.0
newsgroups:7331,002,1.0
newsgroups:7366,002,1.0
newsgroups:7401,005,1.0
newsgroups:7436,003,1.0
newsgroups:7471,003,1.0
newsgroups:7506,000,1.0
newsgroups:7541,002,1.0
newsgroups:7576,001,1.0
newsgroups:7611,002,0.456489
newsgroups:7611,000,0.203268
newsgroups:7611,003,0.182676
newsgroups:7611,001,0.157567
newsgroups:7646,002,1.0
newsgroups:7681,002,0.382116
newsgroups:7681,014,0.299021
newsgroups:7681,001,0.138938
newsgroups:7681,019,0.097095
newsgroups:7681,003,0.082831
newsgroups:7716,014,1.0
newsgroups:7751,000,0.49474
newsgroups:7751,001,0.311486
newsgroups:7751,002,0.193773
newsgroups:7786,003,1.0
newsgroups:7821,014,0.442824
newsgroups:7821,002,0.241892
newsgroups:7821,003,0.175838
newsgroups:7821,001,0.139447
newsgroups:7856,003,1.0
newsgroups:7891,003,0.572352
newsgroups:7891,002,0.284727
